App,Class,B,CBO,CLOC,COM_RAT,Command,Cons,CSA,CSO,CSOA,Cyclic,D,Dcy,Dcy1,DIT,Dpt,Dpt1,E,Inner,Inner1,Jf,JLOC,Jm,JTA,JTM,LCOM,Level,Level1,LOC,MPC,N,n,NAAC,NAIC,NCLOC,NOAC,NOC,NOIC,NOOC,NTP,OCavg,OCmax,OPavg,OSavg,OSmax,PDcy,PDpt,Query,RFC,STAT,SUB,TCOM_RAT,TODO,V,WMC
android-client,com.mifos.mifosxdroid.adapters.LoanRepaymentScheduleAdapter.ReusableViewHolder,0,3,0,0,0,1,4,13,17,0,2,2,2,1,1,104,91,0,0,0,0,0,0,0,0,2,2,13,1,11,10,4,0,13,0,0,11,0,0,1,1,1,1,1,0,1,0,2,1,0,0,0,36,1
android-client,com.mifos.mifosxdroid.adapters.LoanTransactionAdapter,1,10,4,0.0357,0,1,5,60,65,0,59,9,15,2,1,103,166478,4,2,0,3,0,0,0,7,4,4,112,0,397,129,5,0,108,10,0,25,0,0,1.36,1,1.82,4.36,1,3,1,10,49,48,0,0.037,0,2783,15
android-client,com.mifos.mifosxdroid.adapters.LoanTransactionAdapter.Child,0,1,0,0,6,1,6,26,32,0,6,0,0,1,1,104,2659,0,0,0,0,0,0,0,6,1,1,65,0,87,27,6,0,65,12,0,10,1,0,1,1,0.86,1.36,6,0,1,7,14,19,0,0,0,413,14
android-client,com.mifos.mifosxdroid.adapters.LoanTransactionAdapter.Parent,0,2,0,0,3,1,3,20,23,0,6,1,1,1,1,104,1205,0,0,0,0,0,0,0,3,2,2,36,0,47,17,3,0,36,6,0,10,1,0,1,1,0.75,1.25,3,1,1,4,8,10,0,0,0,192,8
android-client,com.mifos.mifosxdroid.adapters.LoanTransactionAdapter.ReusableChildViewHolder,0,3,0,0,0,1,6,13,19,0,2,2,2,1,1,104,116,0,0,0,0,0,0,0,0,2,2,17,1,13,12,6,0,17,0,0,11,0,0,1,1,1,1,1,0,1,0,2,1,0,0,0,46,1
android-client,com.mifos.mifosxdroid.adapters.LoanTransactionAdapter.ReusableParentViewHolder,0,3,0,0,0,1,4,13,17,0,2,2,2,1,1,104,91,0,0,0,0,0,0,0,0,2,2,13,1,11,10,4,0,13,0,0,11,0,0,1,1,1,1,1,0,1,0,2,1,0,0,0,36,1
android-client,com.mifos.mifosxdroid.adapters.MifosGroupListAdapter,0,5,0,0,0,1,2,45,47,0,27,5,9,2,0,0,13420,1,3,0,0,0,0,0,2,2,6,39,0,89,43,2,0,39,4,0,25,0,0,1.2,2,1.4,3.8,14,2,0,4,16,19,0,0,0,482,6
android-client,com.mifos.mifosxdroid.adapters.MifosGroupListAdapter.ViewHolder,0,1,0,0,0,0,3,12,15,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,5,0,3,3,3,0,5,0,0,11,0,0,,,0,,,0,1,0,0,0,0,0,0,4,0
android-client,com.mifos.mifosxdroid.adapters.NoteAdapter,0,5,3,0.0833,2,1,3,49,52,0,16,4,6,2,1,103,5555,1,0,0,3,0,0,0,3,3,3,36,2,64,35,1,2,33,5,0,36,1,0,1,1,1,1.43,1,2,1,4,17,10,0,0.0909,0,328,7
android-client,com.mifos.mifosxdroid.adapters.NoteAdapter.ViewHolder,0,3,0,0,0,1,19,54,73,0,6,2,2,2,1,104,239,0,0,0,0,0,0,0,0,2,2,8,2,12,10,1,18,8,0,0,50,0,0,1,1,1,2,2,0,1,0,3,2,0,0,0,39,1
android-client,com.mifos.mifosxdroid.adapters.OfflineDashboardAdapter,0,4,3,0.0789,3,1,4,48,52,0,19,3,4,2,1,103,7487,1,0,0,3,0,0,0,2,3,3,38,2,73,39,2,2,35,5,0,37,0,0,1,1,1,2.17,3,1,1,2,18,13,0,0.0857,0,385,6
android-client,com.mifos.mifosxdroid.adapters.OfflineDashboardAdapter.ViewHolder,0,3,0,0,0,1,21,54,75,0,5,2,2,2,1,104,250,0,0,0,0,0,0,0,0,2,2,12,2,14,12,3,18,12,0,0,50,0,0,1,1,1,2,2,0,1,0,3,2,0,0,0,50,1
android-client,com.mifos.mifosxdroid.adapters.PathTrackingAdapter,0,6,12,0.1319,5,1,5,53,58,1,62,5,6,2,2,104,87408,1,0,0,3,0,0,0,4,2,3,91,11,214,91,3,2,79,8,0,36,2,0,1.27,2,1.09,3.09,10,2,2,5,42,34,0,0.2297,0,1392,14
android-client,com.mifos.mifosxdroid.adapters.PathTrackingAdapter.ViewHolder,0,4,5,0.1429,2,1,22,57,79,1,17,4,6,2,1,104,3617,0,1,0,3,0.3333,0,0,1,2,3,35,9,44,28,4,18,30,2,0,50,0,0,1.67,2,0.67,4,5,2,1,0,11,12,0,0.1667,0,211,5
android-client,com.mifos.mifosxdroid.adapters.PinpointClientAdapter,0,6,10,0.1333,6,1,5,53,58,1,51,5,6,2,2,104,55490,2,0,0,3,0,0,0,4,2,3,75,9,173,78,3,2,65,8,0,36,2,0,1.17,1,1.09,2.08,4,2,2,4,33,25,0,0.25,0,1087,14
android-client,com.mifos.mifosxdroid.adapters.PinpointClientAdapter.OnItemClick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
android-client,com.mifos.mifosxdroid.adapters.PinpointClientAdapter.ViewHolder,0,4,5,0.1429,2,1,22,57,79,1,17,4,6,2,1,104,3617,0,1,0,3,0.3333,0,0,1,2,3,35,9,44,28,4,18,30,2,0,50,0,0,1.67,2,0.67,4,5,2,1,0,11,12,0,0.1667,0,211,5
android-client,com.mifos.mifosxdroid.adapters.SavingsAccountTransactionsListAdapter,0,10,3,0.0556,0,1,3,45,48,0,44,9,13,2,1,103,32534,1,3,0,3,0,0,0,2,4,4,54,1,125,56,3,0,51,4,0,25,0,0,1.6,4,1.4,4.4,16,3,1,4,26,22,0,0.0588,0,725,8
android-client,com.mifos.mifosxdroid.adapters.SavingsAccountTransactionsListAdapter.ReusableViewHolder,0,3,0,0,0,1,3,13,16,0,2,2,2,1,1,104,79,0,0,0,0,0,0,0,0,2,2,11,1,10,9,3,0,11,0,0,11,0,0,1,1,1,1,1,0,1,0,2,1,0,0,0,31,1
android-client,com.mifos.mifosxdroid.adapters.SavingsAccountsListAdapter,0,8,3,0.05,0,1,3,45,48,0,38,6,13,2,2,103,32481,1,3,0,3,0,0,0,2,5,5,60,1,141,62,3,0,57,4,0,25,0,0,2,6,1.4,5.2,20,2,2,4,26,26,0,0.0526,0,839,10
android-client,com.mifos.mifosxdroid.adapters.SavingsAccountsListAdapter.ReusableViewHolder,0,3,0,0,0,1,3,13,16,0,2,2,2,1,1,104,79,0,0,0,0,0,0,0,0,2,2,11,1,10,9,3,0,11,0,0,11,0,0,1,1,1,1,1,0,1,0,2,1,0,0,0,31,1
android-client,com.mifos.mifosxdroid.adapters.SearchAdapter,0,5,3,0.0682,2,1,5,47,52,0,33,4,6,2,1,103,18063,1,0,0,3,0,0,0,2,3,3,44,2,93,57,3,2,41,4,0,37,0,0,1.4,1,1,3.2,2,2,1,2,26,16,0,0.0732,0,542,7
android-client,com.mifos.mifosxdroid.adapters.SearchAdapter.ViewHolder,0,3,0,0,0,1,20,54,74,0,5,2,2,2,1,104,239,0,0,0,0,0,0,0,0,2,2,10,2,13,11,2,18,10,0,0,50,0,0,1,1,1,2,2,0,1,0,3,2,0,0,0,44,1
android-client,com.mifos.mifosxdroid.adapters.SurveyListAdapter,0,5,3,0.0714,0,1,3,45,48,0,25,4,10,2,1,103,12572,1,3,0,3,0,0,0,2,5,5,42,1,89,49,3,0,39,4,0,25,0,0,1.4,3,1.4,3.4,11,2,1,4,18,17,0,0.0769,0,499,7
android-client,com.mifos.mifosxdroid.adapters.SurveyListAdapter.ViewHolder,0,3,0,0,0,1,3,13,16,0,2,2,2,1,1,104,79,0,0,0,0,0,0,0,0,2,2,11,1,10,9,3,0,11,0,0,11,0,0,1,1,1,1,1,0,1,0,2,1,0,0,0,31,1
android-client,com.mifos.mifosxdroid.adapters.SurveyPagerAdapter,0,1,3,0.1304,1,1,9,49,58,0,10,0,0,3,1,103,1702,0,0,0,3,0,0,0,2,1,1,23,3,37,19,2,7,20,4,0,38,0,0,1,1,0.8,1.2,2,0,1,3,8,6,0,0.15,0,157,5
android-client,com.mifos.mifosxdroid.adapters.SyncCenterPayloadAdapter,0,5,3,0.0732,2,1,3,47,50,0,30,4,7,2,1,103,16832,1,0,0,3,0,0,0,2,3,3,41,2,97,53,1,2,38,4,0,37,0,0,1.4,1,1,3.2,2,2,1,2,22,16,0,0.0789,0,555,7
android-client,com.mifos.mifosxdroid.adapters.SyncCenterPayloadAdapter.ViewHolder,0,3,0,0,0,1,23,54,77,0,4,2,2,2,1,104,284,0,0,0,0,0,0,0,0,2,2,16,2,16,14,5,18,16,0,0,50,0,0,1,1,1,2,2,0,1,0,3,2,0,0,0,60,1
android-client,com.mifos.mifosxdroid.adapters.SyncGroupPayloadAdapter,0,5,3,0.0698,2,1,3,47,50,0,32,4,7,2,1,103,20752,1,0,0,3,0,0,0,2,3,3,43,2,109,59,1,2,40,4,0,37,0,0,1.4,1,1,3.6,2,2,1,2,24,18,0,0.075,0,641,7
android-client,com.mifos.mifosxdroid.adapters.SyncGroupPayloadAdapter.ViewHolder,0,3,0,0,0,1,25,54,79,0,4,2,2,2,1,104,324,0,0,0,0,0,0,0,0,2,2,20,2,18,16,7,18,20,0,0,50,0,0,1,1,1,2,2,0,1,0,3,2,0,0,0,72,1
android-client,com.mifos.mifosxdroid.adapters.SyncLoanRepaymentAdapter,0,7,3,0.0612,3,1,4,48,52,0,28,6,25,2,1,103,18027,1,0,0,3,0,0,0,2,6,6,49,2,109,60,2,2,46,5,0,37,0,0,1.33,1,1,3.33,2,4,1,2,25,20,0,0.0652,0,643,8
android-client,com.mifos.mifosxdroid.adapters.SyncLoanRepaymentAdapter.ViewHolder,0,3,0,0,0,1,24,54,78,0,4,2,2,2,1,104,303,0,0,0,0,0,0,0,0,2,2,18,2,17,15,6,18,18,0,0,50,0,0,1,1,1,2,2,0,1,0,3,2,0,0,0,66,1
android-client,com.mifos.mifosxdroid.adapters.SyncPayloadsAdapter,0,5,3,0.0411,2,1,5,49,54,0,42,4,9,2,1,103,49852,1,0,0,3,0,0,0,3,4,4,73,2,181,89,3,2,70,5,0,36,1,0,2,1,1.29,5.86,2,2,1,4,29,41,0,0.0429,0,1172,14
android-client,com.mifos.mifosxdroid.adapters.SyncPayloadsAdapter.ViewHolder,0,3,0,0,0,1,29,54,83,0,4,2,2,2,1,104,412,0,0,0,0,0,0,0,0,2,2,28,2,22,20,11,18,28,0,0,50,0,0,1,1,1,2,2,0,1,0,3,2,0,0,0,95,1
android-client,com.mifos.mifosxdroid.adapters.SyncSavingsAccountTransactionAdapter,0,7,3,0.0612,3,1,4,48,52,0,27,6,25,2,1,103,17039,1,0,0,3,0,0,0,2,6,6,49,2,104,59,2,2,46,5,0,37,0,0,1.17,1,1,3.17,1,4,1,2,25,19,0,0.0652,0,611,7
android-client,com.mifos.mifosxdroid.adapters.SyncSavingsAccountTransactionAdapter.ViewHolder,0,3,0,0,0,1,24,54,78,0,4,2,2,2,1,104,303,0,0,0,0,0,0,0,0,2,2,18,2,17,15,6,18,18,0,0,50,0,0,1,1,1,2,2,0,1,0,3,2,0,0,0,66,1
android-client,com.mifos.mifosxdroid.base.BasePresenter,0,64,5,0.2,3,0,1,19,20,0,18,3,3,1,61,172,3050,1,1,0,5,0,0,0,1,3,3,25,1,38,22,1,0,20,5,61,11,0,1,1.2,2,0.2,1.2,2,1,61,2,6,6,61,0.25,0,169,6
android-client,com.mifos.mifosxdroid.base.BasePresenter.MvpViewNotAttachedException,0,1,0,0,0,1,0,41,41,0,3,0,0,4,1,173,94,0,1,1,0,0,0,0,0,1,1,6,1,9,8,0,0,6,0,0,24,0,0,1,1,0,1,1,0,1,0,2,1,0,0,0,26,1
android-client,com.mifos.mifosxdroid.base.MvpView,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
android-client,com.mifos.mifosxdroid.base.Presenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
android-client,com.mifos.mifosxdroid.core.BaseActivityCallback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,
android-client,com.mifos.mifosxdroid.core.EndlessRecyclerOnScrollListener,0,0,10,0.25,2,1,9,18,27,0,27,0,0,2,0,0,12697,0,0,0,3,0,0,0,1,1,1,40,,85,43,9,0,33,0,2,12,1,0,2.5,4,1.67,7,13,0,0,0,8,14,2,0.2121,0,461,5
android-client,com.mifos.mifosxdroid.core.EndlessRecyclerViewScrollListener,0,1,23,0.2614,2,3,6,21,27,0,50,1,1,2,0,0,45177,0,0,0,3,0,0,0,1,2,2,88,,159,51,6,0,65,1,3,12,1,0,3,8,1.5,7.2,22,0,0,1,11,36,3,0.3538,0,901,15
android-client,com.mifos.mifosxdroid.core.MaterialDialog,0,0,4,0.6667,0,0,0,12,12,0,55,0,0,1,0,0,48760,1,0,1,4,1,0,0,0,1,1,6,21,169,37,0,0,2,0,0,11,0,0,,,0,,,0,0,0,0,0,0,-1.2727,0,880,0
android-client,com.mifos.mifosxdroid.core.MaterialDialog.Builder,0,15,24,0.1905,0,0,1,35,36,0,53,2,2,1,13,104,45551,0,0,0,0,0,0,0,1,2,2,126,21,166,36,1,0,102,23,0,11,0,0,1,1,1.3,2,2,0,12,23,39,46,0,0.2353,0,858,23
android-client,com.mifos.mifosxdroid.core.MifosBaseActivity,0,91,3,0.0233,12,0,19,685,704,88,77,12,656,9,80,102,121510,0,17,0,3,0,0,0,12,5,117,129,67,232,111,3,16,126,14,19,499,2,0,1.76,3,0.69,3.24,9,7,65,4,65,55,19,0.0238,0,1576,30
android-client,com.mifos.mifosxdroid.core.MifosBaseFragment,0,57,3,0.0385,11,0,52,195,247,88,39,7,656,2,50,102,28062,0,4,0,3,0,0,0,5,5,117,78,31,119,62,4,48,75,12,42,171,2,0,1.13,2,0.57,1.53,5,2,48,3,40,23,50,0.04,0,708,17
android-client,com.mifos.mifosxdroid.core.MifosProgressBarHandler,0,1,3,0.1154,2,1,2,15,17,0,11,0,0,1,1,103,2384,0,0,0,3,0,0,0,1,1,1,26,9,45,27,2,0,23,2,0,11,0,0,1,1,0.33,4,10,0,1,0,13,12,0,0.1304,0,213,3
android-client,com.mifos.mifosxdroid.core.ProgressableDialogFragment,0,8,9,0.225,3,0,60,213,273,0,19,2,2,3,6,103,7007,0,6,0,9,0.3333,0,0,2,2,2,40,11,64,45,3,57,31,2,6,198,1,0,2,3,1.33,3.67,5,0,6,0,15,11,6,0.2903,0,351,6
android-client,com.mifos.mifosxdroid.core.ProgressableFragment,0,11,8,0.2424,2,0,55,197,252,88,17,3,656,3,8,102,4904,0,4,0,8,0.5,0,0,1,5,117,33,7,54,38,3,52,25,1,8,186,1,0,2.5,3,1.5,4.5,5,1,8,0,10,9,8,0.32,0,283,5
android-client,com.mifos.mifosxdroid.core.RecyclerItemClickListener,0,13,4,0.1481,2,1,4,19,23,1,30,2,2,1,12,104,14434,3,1,0,3,0,0,0,3,2,3,27,2,91,36,4,0,23,3,0,11,0,0,1,1,1.75,1.25,0,1,12,1,10,5,0,-3.4545,0,470,4
android-client,com.mifos.mifosxdroid.core.RecyclerItemClickListener.GestureListener,0,2,2,0.0952,1,0,0,36,36,1,13,2,2,2,1,104,1531,0,3,1,0,0,0,0,2,2,3,21,2,29,16,0,0,19,0,0,18,3,0,1.67,2,1,2,3,1,1,2,5,6,0,0.1053,0,116,5
android-client,com.mifos.mifosxdroid.core.RecyclerItemClickListener.OnItemClickListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
android-client,com.mifos.mifosxdroid.core.RecyclerItemClickListener.SimpleOnItemClickListener,0,1,17,0.7391,2,0,0,16,16,0,0,1,1,1,0,0,0,0,1,1,15,1,0,0,2,2,2,23,,11,7,0,0,6,2,0,11,0,0,1,1,2,0,0,1,0,0,2,0,0,2.8333,0,30,2
android-client,com.mifos.mifosxdroid.core.SelectableAdapter,0,9,24,0.3934,2,1,4,48,52,0,38,0,0,2,9,106,14991,0,0,0,24,0.8333,0,0,1,1,1,61,,74,37,2,2,37,5,3,37,0,1,1.5,2,0.33,2.83,6,0,4,3,18,17,3,0.6486,0,385,9
android-client,com.mifos.mifosxdroid.core.adapters.MifosBaseListAdapter,0,0,62,0.3543,8,1,6,59,65,0,84,0,0,2,0,0,100724,0,3,0.1667,62,0.6316,0,0,3,1,1,175,,199,65,6,0,113,18,0,25,0,1,1.2,2,0.89,2.1,3,0,0,10,34,42,0,0.5487,0,1198,24
android-client,com.mifos.mifosxdroid.core.util.Toaster,0,52,3,0.0968,4,0,3,16,19,0,17,3,299,1,49,103,6904,0,0,0,3,0,0,0,1,5,29,31,17,76,34,3,0,28,4,0,11,0,0,1,1,2.5,2.2,3,1,49,0,14,11,0,0.1071,0,386,5
android-client,com.mifos.mifosxdroid.dialogfragments.chargedialog.ChargeDialogFragment,1,23,9,0.05,17,0,77,241,318,88,108,21,656,4,3,102,243303,0,10,0,5,0,0,0,3,5,117,180,94,314,141,19,58,171,16,0,196,4,0,1.35,2,0.95,3.65,16,9,3,3,89,73,0,0.0526,0,2241,27
android-client,com.mifos.mifosxdroid.dialogfragments.chargedialog.ChargeDialogMvpView,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
android-client,com.mifos.mifosxdroid.dialogfragments.chargedialog.ChargeDialogPresenter,0,12,3,0.03,4,1,3,25,28,0,61,11,305,2,1,103,60727,0,1,0,3,0,0,0,3,5,29,100,67,165,62,2,1,97,3,0,15,2,0,1.38,2,1,2.85,6,8,1,1,23,37,0,0.0309,0,982,18
android-client,com.mifos.mifosxdroid.dialogfragments.chargedialog.OnChargeCreateListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
android-client,com.mifos.mifosxdroid.dialogfragments.collectionsheetdialog.CollectionSheetDialogFragment,0,7,3,0.0526,4,1,64,222,286,88,26,7,656,5,2,102,12810,0,6,0,3,0,0,0,4,5,117,57,22,85,49,7,57,54,3,0,197,3,0,1,1,1,2.71,6,4,2,2,27,19,0,0.0556,0,477,7
android-client,com.mifos.mifosxdroid.dialogfragments.datatablerowdialog.DataTableRowDialogFragment,1,22,9,0.0517,8,0,65,224,289,88,108,21,656,3,2,102,300987,0,8,0,8,0,0,0,3,5,117,174,146,387,147,8,57,165,8,0,194,3,0,2.42,11,0.91,7.42,38,8,2,3,78,89,0,0.0545,1,2786,29
android-client,com.mifos.mifosxdroid.dialogfragments.datatablerowdialog.DataTableRowDialogMvpView,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
android-client,com.mifos.mifosxdroid.dialogfragments.datatablerowdialog.DataTableRowDialogPresenter,0,7,3,0.0682,3,1,3,23,26,0,18,6,305,2,1,103,6015,0,1,0,3,0,0,0,2,5,29,44,24,64,36,2,1,41,1,0,15,2,0,1,1,1.25,1.86,3,5,1,0,19,13,0,0.0732,0,330,7
android-client,com.mifos.mifosxdroid.dialogfragments.documentdialog.DocumentDialogFragment,1,20,44,0.1739,15,0,77,236,313,88,94,19,656,3,2,102,279521,1,8,0,39,0.3333,0,0,2,5,117,253,122,403,158,20,57,209,12,0,191,6,0,1.89,5,1.06,4.67,13,8,2,3,77,84,0,0.2105,0,2943,34
android-client,com.mifos.mifosxdroid.dialogfragments.documentdialog.DocumentDialogFragment.OnDialogFragmentInteractionListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
android-client,com.mifos.mifosxdroid.dialogfragments.documentdialog.DocumentDialogMvpView,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,
android-client,com.mifos.mifosxdroid.dialogfragments.documentdialog.DocumentDialogPresenter,0,10,5,0.0568,4,1,3,25,28,0,40,9,305,2,1,103,33963,0,1,0,3,0,0,0,2,5,29,88,57,139,69,2,1,83,3,0,15,2,0,1.08,2,2.33,2.33,8,6,1,1,26,28,0,0.0602,0,849,13
android-client,com.mifos.mifosxdroid.dialogfragments.identifierdialog.ClientIdentifierCreationListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
android-client,com.mifos.mifosxdroid.dialogfragments.identifierdialog.IdentifierDialogFragment,1,18,5,0.0321,12,0,76,235,311,88,86,17,656,4,2,102,165657,0,9,0,3,0,0,0,3,5,117,156,81,273,131,18,58,151,11,0,197,3,0,1.5,3,1.14,4.5,15,5,2,2,77,63,0,0.0331,0,1920,21
android-client,com.mifos.mifosxdroid.dialogfragments.identifierdialog.IdentifierDialogMvpView,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,
android-client,com.mifos.mifosxdroid.dialogfragments.identifierdialog.IdentifierDialogPresenter,0,14,8,0.0777,4,1,3,26,29,0,45,13,305,2,1,103,39351,0,1,0,8,0.1429,0,0,4,5,29,103,57,143,65,2,1,95,4,0,15,2,0,1.07,2,1,2.07,6,6,1,2,27,31,0,0.0842,0,861,16
android-client,com.mifos.mifosxdroid.dialogfragments.loanchargedialog.LoanChargeDialogFragment,1,20,9,0.0443,14,0,75,236,311,88,129,19,656,4,2,102,380429,0,9,0,5,0,0,0,2,5,117,203,114,394,176,17,58,194,13,0,196,4,0,1.58,2,0.82,5.05,16,9,2,3,99,96,0,0.0464,0,2939,30
android-client,com.mifos.mifosxdroid.dialogfragments.loanchargedialog.LoanChargeDialogMvpView,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,
android-client,com.mifos.mifosxdroid.dialogfragments.loanchargedialog.LoanChargeDialogPresenter,0,10,3,0.0341,4,1,3,24,27,0,57,9,305,2,1,103,49193,0,1,0,3,0,0,0,2,5,29,88,63,149,55,2,1,85,2,0,15,2,0,1.45,2,1,3,6,7,1,0,19,33,0,0.0353,0,861,16
android-client,com.mifos.mifosxdroid.dialogfragments.synccenterdialog.SyncCenterDialogMvpView,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,
android-client,com.mifos.mifosxdroid.dialogfragments.synccenterdialog.SyncCenterDialogPresenter,6,30,203,0.25,32,1,22,54,76,0,342,29,305,2,1,103,2606328,0,1,0,194,0.8571,0,0,2,6,29,812,373,1012,183,21,1,609,32,0,15,2,0,1.32,4,0.83,2.69,13,12,1,2,93,215,0,0.3377,0,7605,106
android-client,com.mifos.mifosxdroid.dialogfragments.synccenterdialog.SyncCentersDialogFragment,0,14,1,0.006,21,0,74,254,328,88,45,13,656,3,2,102,73884,0,8,0,0,0,0,0,8,5,117,168,75,240,114,17,57,167,22,0,194,3,0,1.12,2,0.64,1.96,9,6,2,4,62,49,0,0.006,0,1639,28
android-client,com.mifos.mifosxdroid.dialogfragments.syncclientsdialog.SyncClientsDialogFragment,0,14,4,0.027,17,0,71,246,317,88,45,13,656,3,2,102,67192,0,8,0,3,0,0,0,6,5,117,148,72,217,109,14,57,144,18,0,194,3,0,1.14,2,0.57,2.14,9,6,2,4,59,45,0,0.0278,0,1468,24
android-client,com.mifos.mifosxdroid.dialogfragments.syncclientsdialog.SyncClientsDialogMvpView,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,
android-client,com.mifos.mifosxdroid.dialogfragments.syncclientsdialog.SyncClientsDialogPresenter,1,21,46,0.1533,16,1,13,36,49,0,132,20,305,2,1,103,380489,0,1,0,41,0.2941,0,0,2,6,29,300,149,411,126,12,1,254,14,0,15,2,0,1.32,3,0.65,3.13,9,11,1,0,63,97,0,0.1905,0,2867,41
android-client,com.mifos.mifosxdroid.dialogfragments.syncgroupsdialog.SyncGroupsDialogFragment,0,14,4,0.0252,19,0,72,250,322,88,45,13,656,3,2,102,69146,0,8,0,3,0,0,0,7,5,117,159,73,226,110,15,57,155,20,0,194,3,0,1.13,2,0.61,2.04,9,6,2,4,60,47,0,0.0258,0,1532,26
android-client,com.mifos.mifosxdroid.dialogfragments.syncgroupsdialog.SyncGroupsDialogMvpView,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,
android-client,com.mifos.mifosxdroid.dialogfragments.syncgroupsdialog.SyncGroupsDialogPresenter,3,26,137,0.2551,23,1,16,45,61,0,219,25,305,2,1,103,1032890,0,1,0,131,0.8077,0,0,2,6,29,537,238,652,150,15,1,400,23,0,15,2,0,1.3,3,0.81,2.64,10,12,1,2,78,140,0,0.3459,0,4713,69
android-client,com.mifos.mifosxdroid.dialogfragments.syncsurveysdialog.SyncSurveysDialogFragment,0,14,1,0.0059,22,0,18,196,214,88,42,13,656,3,2,102,67222,0,7,0,0,0,0,0,10,5,117,169,70,235,109,18,0,168,23,0,136,3,0,1.08,2,0.62,1.81,8,6,2,4,62,47,0,0.006,0,1590,28
android-client,com.mifos.mifosxdroid.dialogfragments.syncsurveysdialog.SyncSurveysDialogMvpView,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,
android-client,com.mifos.mifosxdroid.dialogfragments.syncsurveysdialog.SyncSurveysDialogPresenter,1,10,51,0.191,18,1,10,38,48,0,132,9,302,2,1,103,313179,0,1,0,51,0.5789,0,0,2,6,29,267,144,351,105,9,1,216,16,0,15,2,0,1.29,2,0.42,2.9,9,4,1,0,59,90,0,0.2361,0,2356,40
android-client,com.mifos.mifosxdroid.formwidgets.FormEditText,0,4,3,0.05,3,1,9,32,41,0,31,2,6,2,2,103,17059,0,0,0,3,0,0,0,1,3,3,60,19,95,53,3,6,57,2,0,21,3,0,1.25,3,1,3.12,10,2,2,2,19,25,0,0.0526,0,544,10
android-client,com.mifos.mifosxdroid.formwidgets.FormNumericEditText,0,3,3,0.1034,2,1,9,30,39,0,23,1,2,2,2,103,5693,0,0,0,3,0,0,0,1,3,3,29,12,51,28,3,6,26,0,0,21,3,0,1,1,1,3,9,1,2,1,16,12,0,0.1154,0,245,4
android-client,com.mifos.mifosxdroid.formwidgets.FormSpinner,0,3,3,0.0968,0,1,9,29,38,0,25,1,2,2,2,103,8887,0,0,0,3,0,0,0,2,3,3,31,15,67,37,3,6,28,1,0,23,1,0,1.67,2,1.67,4.67,12,1,2,2,18,14,0,0.1071,0,349,5
android-client,com.mifos.mifosxdroid.formwidgets.FormToggleButton,0,3,3,0.0714,0,1,10,28,38,0,26,1,2,2,2,103,12340,0,0,0,3,0,0,0,1,3,3,42,18,85,47,4,6,39,0,0,23,1,0,1.33,2,1,7.33,4,1,2,1,20,22,0,0.0769,0,472,4
android-client,com.mifos.mifosxdroid.formwidgets.FormWidget,0,7,78,0.4937,6,1,21,26,47,0,29,1,1,1,6,107,33255,0,0,0,50,0.7857,0,0,10,2,2,158,,182,72,21,0,80,13,4,11,0,0,1.21,4,0.64,2,11,0,3,7,28,28,4,0.975,0,1122,17
android-client,com.mifos.mifosxdroid.injection.ActivityContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
android-client,com.mifos.mifosxdroid.injection.ApplicationContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
